estacion,fechahora,370nm ng/m3 (ng/m3),BBP (%),CO (ppm),Dir Viento (Grados),Dir Viento 10M (Grados),HR (%),HR_2m (%),Humedad Inter (%),NO (ppb),NO2 (ppb),NOX (ppb),OZONO (ppb),PM10 (µg/m3),PM25 (µg/m3),Precipitacion (mm),Presion Baro (mmHg),Rad Solar (W/M²),SO2 (ppb),SO2 Envea (ppb),Tempe Inter (°C),Temperatura (°C),Temperatura 20M (°C),Temperatura 8M (°C),Vel Viento (m/s),Vel Viento 10M (m/s),eBC (µg/m3)
Centro de Alto Rendimiento,2025-10-06 14:00:00,,2.2,0.25,257.0,,43.0,,,3.0,11.0,14.1,,29.0,12.8,0.0,563.0,182.0,,,,18.6,,,0.3,,3.3
Centro de Alto Rendimiento,2025-10-06 15:00:00,,2.8,0.48,294.0,,57.0,,,7.5,18.4,26.0,31.5,22.6,10.2,0.0,563.0,326.0,,,,17.2,,,3.0,,6.3
Centro de Alto Rendimiento,2025-10-06 16:00:00,,4.1,0.37,305.0,,64.0,,,4.8,16.7,21.5,32.4,41.6,24.3,0.2,563.0,117.0,,,,15.9,,,2.9,,5.6
Centro de Alto Rendimiento,2025-10-06 17:00:00,,8.2,0.69,291.0,,76.0,,,3.5,20.8,24.3,11.8,30.1,19.0,0.0,564.0,19.0,,,,13.5,,,1.8,,5.6
Centro de Alto Rendimiento,2025-10-06 18:00:00,,6.2,0.84,311.0,,81.0,,,3.1,26.3,29.4,,38.3,17.8,0.0,564.0,0.0,0.5,,,11.6,,,0.2,,5.8
Centro de Alto Rendimiento,2025-10-06 19:00:00,,4.4,0.65,128.0,,80.0,,,7.4,20.3,27.8,,38.2,22.5,0.0,565.0,0.0,0.6,,,11.3,,,0.3,,5.3
Centro de Alto Rendimiento,2025-10-06 20:00:00,,6.4,0.24,138.0,,72.0,,,2.3,12.6,15.0,8.9,28.3,16.0,0.0,565.0,0.0,0.7,,,11.3,,,0.8,,1.7
Centro de Alto Rendimiento,2025-10-06 21:00:00,,7.9,0.37,268.0,,76.0,,,8.7,10.8,19.6,9.5,20.2,11.3,0.0,565.0,0.0,0.8,,,10.3,,,0.0,,1.5
Centro de Alto Rendimiento,2025-10-06 22:00:00,,9.3,0.82,293.0,,81.0,,,23.3,15.7,39.1,4.0,17.8,8.9,0.0,566.0,0.0,0.9,,,9.7,,,0.4,,3.7
Centro de Alto Rendimiento,2025-10-06 23:00:00,,9.3,0.9,244.0,,82.0,,,29.1,13.8,43.0,1.7,22.9,6.7,0.0,566.0,0.0,1.1,,,9.7,,,0.3,,6.2
Centro de Alto Rendimiento,2025-10-07 00:00:00,,5.1,0.82,334.0,,82.0,,,,,,5.7,26.0,16.1,0.1,565.0,0.0,0.8,,,10.4,,,0.2,,7.0
Centro de Alto Rendimiento,2025-10-07 01:00:00,,19.2,0.3,149.0,,80.0,,,,,,14.6,29.6,11.9,1.6,565.0,0.0,0.7,,,10.7,,,1.1,,3.3
Centro de Alto Rendimiento,2025-10-07 02:00:00,,6.3,0.07,62.0,,79.0,,,1.9,2.6,4.6,24.8,21.6,8.8,1.2,565.0,0.0,0.4,,,10.0,,,1.5,,0.3
Centro de Alto Rendimiento,2025-10-07 03:00:00,,2.8,0.07,350.0,,83.0,,,1.4,3.9,5.4,17.9,15.8,7.0,0.8,565.0,0.0,0.4,,,9.0,,,0.5,,0.5
Centro de Alto Rendimiento,2025-10-07 04:00:00,,4.2,0.09,49.0,,83.0,,,1.3,6.5,7.9,3.7,11.6,5.6,0.1,565.0,0.0,0.5,,,8.8,,,1.2,,0.9
Centro de Alto Rendimiento,2025-10-07 05:00:00,,3.0,0.11,21.0,,84.0,,,1.5,8.0,9.5,11.6,9.2,4.3,0.0,565.0,1.0,0.2,,,8.0,,,0.4,,1.4
Centro de Alto Rendimiento,2025-10-07 06:00:00,,4.2,0.53,307.0,,86.0,,,21.5,13.3,34.8,4.7,7.4,6.1,0.0,565.0,30.0,0.7,,,8.8,,,0.3,,6.0
Centro de Alto Rendimiento,2025-10-07 07:00:00,,4.7,0.89,305.0,,80.0,,,34.0,19.9,53.9,4.7,8.8,8.8,0.0,565.0,152.0,0.8,,,11.3,,,0.5,,8.8
Centro de Alto Rendimiento,2025-10-07 08:00:00,,1.2,1.3,353.0,,63.0,,,43.2,26.4,69.7,2.8,12.5,4.2,0.0,566.0,289.0,1.0,,,14.6,,,1.0,,
Centro de Alto Rendimiento,2025-10-07 09:00:00,,6.8,1.23,13.0,,57.0,,,,,,20.8,20.7,12.3,0.0,566.0,249.0,1.4,,,15.6,,,1.5,,12.2
Centro de Alto Rendimiento,2025-10-07 10:00:00,,2.9,0.76,29.0,,53.0,,,,,,34.6,23.5,13.1,0.0,566.0,334.0,1.3,,,16.9,,,1.4,,6.8
Centro de Alto Rendimiento,2025-10-07 11:00:00,,3.4,0.34,352.0,,50.0,,,,,,33.3,31.7,9.4,0.0,565.0,346.0,1.0,,,17.4,,,1.2,,2.9
Centro de Alto Rendimiento,2025-10-07 12:00:00,,6.3,0.33,319.0,,47.0,,,,,,24.4,28.2,9.3,0.0,565.0,276.0,1.1,,,18.2,,,0.9,,2.9
Centro de Alto Rendimiento,2025-10-07 13:00:00,,25.0,0.31,306.0,,49.0,,,,,,28.5,20.7,7.5,0.0,564.0,446.0,1.6,,,18.4,,,1.0,,3.7
Centro de Alto Rendimiento,2025-10-07 14:00:00,,9.3,0.25,117.0,,51.0,,,4.2,9.2,13.5,23.8,22.4,12.8,0.0,564.0,153.0,1.5,,,16.9,,,0.9,,3.2
Centro de Alto Rendimiento,2025-10-07 15:00:00,,8.1,0.32,292.0,,48.0,,,7.9,10.0,17.9,28.3,21.5,9.5,0.0,563.0,462.0,1.5,,,18.5,,,2.2,,3.2
Ciudad Bolivar,2025-10-05 00:00:00,,11.9,0.24,,,,,,1.9,9.5,11.4,24.8,12.7,5.4,0.0,558.0,0.0,1.5,,,12.9,,,,,0.9
Ciudad Bolivar,2025-10-05 01:00:00,,9.0,0.21,,,,,,0.5,7.0,7.6,24.7,8.8,4.2,0.0,558.0,0.0,1.3,,,12.8,,,,,0.7
Ciudad Bolivar,2025-10-05 02:00:00,,7.1,0.23,,,,,,0.4,6.3,6.8,25.1,6.2,3.8,0.0,557.0,0.0,1.4,,,13.1,,,,,0.8
Ciudad Bolivar,2025-10-05 03:00:00,,7.9,0.23,,,,,,0.5,7.2,7.7,24.6,4.3,4.1,0.0,557.0,0.0,1.0,,,12.1,,,,,0.6
Ciudad Bolivar,2025-10-05 04:00:00,,14.5,0.37,,,,,,1.3,17.1,18.5,11.8,4.3,4.2,0.0,558.0,0.0,1.2,,,12.2,,,,,1.8
Ciudad Bolivar,2025-10-05 05:00:00,,15.3,0.55,,,,,,8.9,24.3,33.3,2.7,5.4,4.0,0.0,558.0,0.0,1.1,,,11.8,,,,,3.0
Ciudad Bolivar,2025-10-05 06:00:00,,5.4,0.59,,,,,,16.1,22.1,38.2,5.4,8.4,5.6,0.0,558.0,36.0,1.3,,,12.3,,,,,4.2
Ciudad Bolivar,2025-10-05 07:00:00,,2.4,0.44,,,,,,8.7,15.4,24.1,16.0,9.5,5.4,0.0,559.0,199.0,1.5,,,13.6,,,,,2.5
Ciudad Bolivar,2025-10-05 08:00:00,,5.4,0.18,,,,,,1.4,3.9,5.3,31.5,11.9,9.3,0.0,559.0,593.0,1.1,,,15.5,,,,,0.4
Ciudad Bolivar,2025-10-05 09:00:00,,8.5,0.2,,,,,,0.9,3.4,4.4,36.9,12.9,7.9,0.0,559.0,320.0,0.7,,,15.8,,,,,0.3
Ciudad Bolivar,2025-10-05 10:00:00,,10.1,0.16,,,,,,0.9,3.4,4.4,40.2,15.7,6.2,0.0,559.0,525.0,0.8,,,16.2,,,,,0.3
Ciudad Bolivar,2025-10-05 11:00:00,,16.6,0.22,,,,,,1.2,3.9,5.2,40.5,53.0,4.6,0.0,559.0,576.0,0.7,,,17.5,,,,,0.3
Ciudad Bolivar,2025-10-05 12:00:00,,16.3,0.17,,,,,,1.0,3.5,4.6,39.3,44.2,4.1,0.0,558.0,654.0,0.7,,,17.6,,,,,0.4
Ciudad Bolivar,2025-10-05 13:00:00,,19.7,0.23,,,,,,1.2,4.0,5.2,38.0,41.2,4.4,0.0,557.0,399.0,0.8,,,17.6,,,,,0.4
Ciudad Bolivar,2025-10-05 14:00:00,,22.2,0.24,,,,,,1.6,4.5,6.1,36.1,33.6,13.1,0.0,557.0,433.0,0.9,,,18.0,,,,,0.5
Ciudad Bolivar,2025-10-05 15:00:00,,17.4,0.26,,,,,,1.6,4.6,6.2,35.9,28.0,10.6,0.0,556.0,319.0,0.9,,,17.7,,,,,0.5
Ciudad Bolivar,2025-10-05 16:00:00,,19.3,0.2,,,,,,1.2,3.7,4.9,35.9,22.3,10.2,0.0,556.0,223.0,0.9,,,16.6,,,,,0.4
Ciudad Bolivar,2025-10-05 17:00:00,,10.9,0.22,,,,,,0.6,4.6,5.3,34.1,19.7,8.1,0.0,556.0,14.0,1.0,,,15.5,,,,,0.4
Ciudad Bolivar,2025-10-05 18:00:00,,9.6,0.26,,,,,,0.4,6.1,6.6,31.3,15.8,5.7,0.0,557.0,0.0,1.3,,,14.4,,,,,0.7
Ciudad Bolivar,2025-10-05 19:00:00,,12.5,0.33,,,,,,0.7,9.3,10.0,26.8,14.4,5.0,0.0,557.0,0.0,1.3,,,13.8,,,,,0.9
Ciudad Bolivar,2025-10-05 20:00:00,,7.4,0.36,,,,,,1.4,10.3,11.8,25.7,14.3,4.6,0.0,558.0,0.0,1.3,,,13.3,,,,,1.0
Ciudad Bolivar,2025-10-05 21:00:00,,6.9,0.58,,,,,,4.8,17.4,22.2,15.3,16.0,3.7,0.0,558.0,0.0,2.0,,,13.0,,,,,1.7
Ciudad Bolivar,2025-10-05 22:00:00,,13.1,1.4,,,,,,37.1,28.5,65.7,2.8,17.5,3.8,0.0,558.0,0.0,1.3,,,12.0,,,,,4.0
Ciudad Bolivar,2025-10-05 23:00:00,,3.7,0.6,,,,,,11.9,16.1,28.0,15.4,16.3,3.7,0.0,558.0,0.0,1.3,,,12.5,,,,,2.0
Ciudad Bolivar,2025-10-06 00:00:00,,9.3,0.59,,,,,,9.4,26.1,35.5,4.1,15.6,5.9,0.0,558.0,0.0,1.9,,,11.3,,,,,2.7
Ciudad Bolivar,2025-10-06 01:00:00,,5.4,0.55,,,,,,8.5,26.8,35.4,2.0,16.3,5.9,0.0,557.0,0.0,2.9,,,10.6,,,,,3.4
Ciudad Bolivar,2025-10-06 02:00:00,,7.9,0.54,,,,,,11.1,26.1,37.3,1.6,13.7,12.1,0.0,557.0,0.0,2.6,,,10.2,,,,,3.5
Ciudad Bolivar,2025-10-06 03:00:00,,9.3,0.7,,,,,,34.7,26.6,61.4,0.7,14.7,9.0,0.0,557.0,0.0,1.3,,,9.9,,,,,6.9
Ciudad Bolivar,2025-10-06 04:00:00,,6.0,0.6,,,,,,24.5,23.9,48.5,2.8,12.1,9.6,0.0,557.0,0.0,1.1,,,9.9,,,,,4.9
Ciudad Bolivar,2025-10-06 05:00:00,,4.4,1.31,,,,,,74.3,27.0,101.3,1.7,14.1,13.9,0.0,557.0,2.0,1.2,,,9.7,,,,,8.9
Ciudad Bolivar,2025-10-06 06:00:00,,7.7,1.87,,,,,,117.6,33.6,151.3,1.6,,17.0,0.0,558.0,71.0,2.9,,,10.2,,,,,16.2
Ciudad Bolivar,2025-10-06 07:00:00,,8.8,2.04,,,,,,101.0,44.4,145.5,3.6,,22.5,0.0,558.0,197.0,5.2,,,11.8,,,,,16.4
Ciudad Bolivar,2025-10-06 08:00:00,,5.0,1.65,,,,,,63.2,44.2,107.5,10.5,,30.9,0.0,559.0,351.0,4.0,,,13.8,,,,,13.7
Ciudad Bolivar,2025-10-06 09:00:00,,5.8,0.33,,,,,,6.7,10.3,17.0,29.4,,42.5,0.0,559.0,609.0,1.2,,,17.2,,,,,2.2
Ciudad Bolivar,2025-10-06 10:00:00,,7.7,0.14,,,,,,1.6,4.6,6.2,33.6,,34.2,0.0,559.0,315.0,0.5,,,17.2,,,,,0.6
Ciudad Bolivar,2025-10-06 11:00:00,,12.6,0.12,,,,,,1.4,5.2,6.7,32.2,52.9,24.9,0.0,558.0,189.0,0.4,,,17.0,,,,,0.8
Ciudad Bolivar,2025-10-06 12:00:00,,16.8,0.13,,,,,,1.9,4.9,6.8,32.8,40.1,18.5,0.0,557.0,388.0,0.6,,,17.6,,,,,0.8
Ciudad Bolivar,2025-10-06 13:00:00,,8.3,0.25,,,,,,5.0,9.0,14.1,36.5,39.2,15.4,0.0,556.0,418.0,0.6,,,17.4,,,,,2.0
Ciudad Bolivar,2025-10-06 14:00:00,,6.1,0.32,,,,,,7.2,14.0,21.2,35.1,29.6,24.9,0.0,556.0,236.0,1.3,,,16.2,,,,,3.0
Ciudad Bolivar,2025-10-06 15:00:00,,5.5,0.4,,,,,,5.7,16.6,22.3,25.7,25.1,18.0,0.6,556.0,95.0,1.5,,,15.3,,,,,3.3
Ciudad Bolivar,2025-10-06 16:00:00,,3.4,0.48,,,,,,9.7,19.1,28.9,23.2,21.1,21.1,0.1,556.0,148.0,1.6,,,15.4,,,,,4.7
Ciudad Bolivar,2025-10-06 17:00:00,,7.4,0.51,,,,,,7.7,18.0,25.7,19.3,27.1,25.9,0.0,556.0,26.0,1.3,,,14.8,,,,,3.2
Ciudad Bolivar,2025-10-06 18:00:00,,13.5,0.44,,,,,,5.5,16.1,21.7,17.4,24.3,19.0,0.0,557.0,0.0,1.4,,,14.7,,,,,2.6
Ciudad Bolivar,2025-10-06 19:00:00,,12.5,0.33,,,,,,1.3,11.9,13.2,18.4,22.4,13.3,0.0,557.0,0.0,1.0,,,14.6,,,,,1.3
Ciudad Bolivar,2025-10-06 20:00:00,,13.6,0.29,,,,,,1.3,13.7,15.1,17.1,18.6,10.5,0.0,558.0,0.0,1.2,,,14.4,,,,,1.5
Ciudad Bolivar,2025-10-06 21:00:00,,14.6,0.23,,,,,,2.1,11.2,13.3,19.2,19.4,8.0,0.0,558.0,0.0,0.7,,,14.0,,,,,0.8
Ciudad Bolivar,2025-10-06 22:00:00,,12.8,0.59,,,,,,10.6,17.0,27.7,12.5,16.4,6.8,0.0,558.0,0.0,0.8,,,13.6,,,,,2.7
Ciudad Bolivar,2025-10-06 23:00:00,,5.1,0.93,,,,,,26.0,27.9,54.0,1.2,12.3,8.2,0.0,558.0,0.0,1.4,,,12.8,,,,,8.2
Ciudad Bolivar,2025-10-07 00:00:00,,8.4,0.7,,,,,,17.5,26.5,44.1,1.1,,16.1,0.1,558.0,0.0,1.4,,,12.6,,,,,6.8
Ciudad Bolivar,2025-10-07 01:00:00,,13.6,0.48,,,,,,16.8,28.0,44.9,0.8,,20.9,0.4,558.0,0.0,0.8,,,12.1,,,,,5.1
Ciudad Bolivar,2025-10-07 02:00:00,,9.1,0.21,,,,,,4.8,14.7,19.5,12.6,,15.6,0.6,557.0,0.0,0.8,,,11.7,,,,,2.5
Ciudad Bolivar,2025-10-07 03:00:00,,5.3,0.09,,,,,,0.5,7.3,7.9,23.8,,14.3,0.8,557.0,0.0,0.7,,,10.7,,,,,0.8
Ciudad Bolivar,2025-10-07 04:00:00,,4.5,0.29,,,,,,6.9,25.4,32.3,8.6,,12.5,0.0,557.0,0.0,0.7,,,10.2,,,,,3.7
Ciudad Bolivar,2025-10-07 05:00:00,,6.7,0.77,,,,,,34.2,36.2,70.5,1.2,,9.4,0.0,557.0,0.0,0.8,,,10.3,,,,,8.5
Ciudad Bolivar,2025-10-07 06:00:00,,11.8,0.91,,,,,,24.8,31.1,56.0,2.9,,7.7,0.0,558.0,34.0,0.7,,,10.6,,,,,5.3
Ciudad Bolivar,2025-10-07 07:00:00,,2.3,1.48,,,,,,53.8,37.1,90.9,3.7,,11.0,0.0,558.0,149.0,1.1,,,11.8,,,,,11.1
Ciudad Bolivar,2025-10-07 08:00:00,,6.2,0.36,,,,,,12.1,14.6,26.7,22.2,,8.7,0.0,558.0,339.0,1.3,,,14.2,,,,,3.9
Ciudad Bolivar,2025-10-07 09:00:00,,13.6,0.07,,,,,,1.8,4.6,6.4,28.5,,14.7,0.0,559.0,551.0,0.8,,,15.2,,,,,0.7
Ciudad Bolivar,2025-10-07 10:00:00,,9.2,0.06,,,,,,1.8,4.3,6.1,29.1,59.9,11.2,0.0,558.0,617.0,0.7,,,16.6,,,,,0.6
Ciudad Bolivar,2025-10-07 11:00:00,,8.9,0.07,,,,,,2.2,4.6,6.8,29.4,,8.2,0.0,558.0,503.0,0.7,,,17.4,,,,,0.8
Ciudad Bolivar,2025-10-07 12:00:00,,13.1,0.08,,,,,,2.0,4.5,6.6,29.2,3.2,6.4,0.0,557.0,626.0,0.7,,,17.7,,,,,1.0
Ciudad Bolivar,2025-10-07 13:00:00,,13.2,0.04,,,,,,1.9,4.2,6.2,28.8,14.3,6.5,0.0,557.0,657.0,0.9,,,18.6,,,,,0.6
Ciudad Bolivar,2025-10-07 14:00:00,,12.0,0.09,,,,,,2.1,4.6,6.7,27.6,17.0,17.5,0.0,556.0,546.0,1.0,,,18.5,,,,,0.9
Ciudad Bolivar,2025-10-07 15:00:00,,8.0,0.31,,,,,,9.5,15.3,24.8,23.2,4.0,13.6,0.0,556.0,207.0,1.4,,,16.8,,,,,3.4
Colina,2025-10-05 00:00:00,,,0.21,94.0,,,,,1.0,15.5,16.6,9.5,8.2,5.4,0.0,565.0,0.0,1.1,,,13.3,,,0.6,,
Colina,2025-10-05 01:00:00,,,0.17,126.0,,,,,0.9,12.0,13.0,11.0,6.4,6.1,0.0,564.0,0.0,1.1,,,12.9,,,0.6,,
Colina,2025-10-05 02:00:00,,,0.16,37.0,,,,,1.0,11.8,12.9,11.1,5.8,5.8,0.0,564.0,0.0,1.1,,,12.9,,,0.8,,
Colina,2025-10-05 03:00:00,,,0.16,54.0,,,,,1.0,12.1,13.1,9.3,5.2,5.2,0.0,564.0,0.0,1.1,,,12.7,,,0.9,,
Colina,2025-10-05 04:00:00,,,0.17,336.0,,,,,1.4,15.3,16.8,5.1,7.4,4.8,0.0,564.0,0.0,1.0,,,12.1,,,0.7,,
Colina,2025-10-05 05:00:00,,,0.19,341.0,,,,,1.8,15.1,17.0,5.1,7.1,4.4,0.0,565.0,1.0,1.0,,,11.8,,,0.8,,
Colina,2025-10-05 06:00:00,,,0.29,61.0,,,,,6.4,17.7,24.2,3.7,8.5,4.1,0.0,565.0,31.0,1.3,,,12.4,,,0.7,,
Colina,2025-10-05 07:00:00,,,0.21,118.0,,,,,3.6,12.1,15.7,11.8,7.1,4.7,0.0,565.0,223.0,1.2,,,14.5,,,1.0,,
Colina,2025-10-05 08:00:00,,,0.16,126.0,,,,,1.9,8.8,10.8,16.8,8.9,4.6,0.0,566.0,483.0,1.2,,,17.0,,,1.7,,
Colina,2025-10-05 09:00:00,,,0.18,151.0,,,,,1.3,9.2,10.6,19.9,7.5,4.5,0.0,566.0,240.0,1.1,,,17.4,,,1.4,,
Colina,2025-10-05 10:00:00,,,0.19,170.0,,,,,1.2,9.1,10.4,18.3,5.6,4.4,0.0,566.0,310.0,1.2,,,17.0,,,1.4,,
Colina,2025-10-05 11:00:00,,,0.17,163.0,,,,,1.3,8.3,9.7,19.0,4.3,4.4,0.0,565.0,387.0,1.3,,,17.5,,,2.1,,
Colina,2025-10-05 12:00:00,,,0.17,179.0,,,,,1.2,8.4,9.7,19.2,4.9,4.4,0.0,565.0,312.0,1.3,,,17.6,,,1.1,,
Colina,2025-10-05 13:00:00,,,0.18,204.0,,,,,1.2,7.8,9.1,20.0,4.3,4.3,0.0,564.0,451.0,1.3,,,17.4,,,1.0,,
Colina,2025-10-05 14:00:00,,,0.21,169.0,,,,,1.3,8.6,10.0,18.7,4.3,4.3,0.0,563.0,220.0,1.4,,,18.0,,,2.0,,
Colina,2025-10-05 15:00:00,,,0.22,178.0,,,,,1.2,8.2,9.4,18.7,10.0,4.3,0.0,563.0,303.0,1.4,,,18.3,,,1.2,,
Colina,2025-10-05 16:00:00,,,0.24,161.0,,,,,1.4,9.5,11.0,17.2,10.0,4.2,0.0,563.0,93.0,1.5,,,17.4,,,2.2,,
Colina,2025-10-05 17:00:00,,,0.27,158.0,,,,,1.3,11.6,13.0,15.7,7.6,4.1,0.0,563.0,17.0,1.4,,,16.0,,,1.7,,
Colina,2025-10-05 18:00:00,,,0.32,145.0,,,,,1.2,14.2,15.5,12.9,6.5,3.9,0.0,563.0,0.0,1.4,,,15.0,,,1.0,,
Colina,2025-10-05 19:00:00,,,0.32,126.0,,,,,1.0,14.5,15.6,12.8,10.1,5.2,0.0,564.0,0.0,1.4,,,14.7,,,1.2,,
Colina,2025-10-05 20:00:00,,,0.45,69.0,,,,,1.5,20.4,21.9,7.1,8.3,5.4,0.0,564.0,0.0,1.3,,,13.6,,,0.4,,
Colina,2025-10-05 21:00:00,,,0.52,331.0,,,,,5.0,23.5,28.6,2.4,7.3,5.2,0.0,565.0,0.0,1.3,,,12.4,,,0.6,,
Colina,2025-10-05 22:00:00,,,0.37,359.0,,,,,3.6,19.7,23.3,6.6,13.7,4.5,0.0,565.0,0.0,1.2,,,12.7,,,0.9,,
Colina,2025-10-05 23:00:00,,,0.32,315.0,,,,,2.0,16.6,18.6,7.7,12.0,3.6,0.0,564.0,0.0,1.3,,,11.9,,,0.8,,
Colina,2025-10-06 00:00:00,,,0.2,341.0,,,,,1.2,14.2,15.4,8.4,9.0,3.0,0.0,564.0,0.0,1.3,,,11.4,,,1.0,,
Colina,2025-10-06 01:00:00,,,0.18,302.0,,,,,1.1,13.4,14.6,5.8,8.6,2.5,0.0,564.0,0.0,1.3,,,10.2,,,0.4,,
Colina,2025-10-06 02:00:00,,,0.19,322.0,,,,,1.8,13.8,15.7,3.3,6.5,2.5,0.0,564.0,0.0,1.1,,,9.7,,,0.5,,
Colina,2025-10-06 03:00:00,,,0.19,296.0,,,,,2.5,14.7,17.2,1.5,6.6,3.4,0.0,564.0,0.0,0.8,,,9.2,,,0.2,,
Colina,2025-10-06 04:00:00,,,0.23,313.0,,,,,4.4,15.0,19.4,0.7,11.1,4.6,0.0,563.0,0.0,0.8,,,8.9,,,0.5,,
Colina,2025-10-06 05:00:00,,,0.32,331.0,,,,,15.3,17.2,32.6,0.6,12.1,5.5,0.0,564.0,3.0,0.8,,,8.9,,,0.7,,
Colina,2025-10-06 06:00:00,,,0.45,11.0,,,,,29.6,19.6,49.2,0.4,18.0,5.8,0.0,564.0,66.0,0.9,,,9.2,,,0.8,,
Colina,2025-10-06 07:00:00,,,0.54,21.0,,,,,34.2,19.1,53.3,2.7,21.6,8.5,0.0,565.0,279.0,1.5,,,10.6,,,0.9,,
Colina,2025-10-06 08:00:00,,,0.48,6.0,,,,,25.6,19.3,44.9,7.5,26.3,7.9,0.0,565.0,575.0,1.7,,,15.3,,,1.0,,
Colina,2025-10-06 09:00:00,,,0.28,179.0,,,,,11.2,16.1,27.3,,25.3,12.2,0.0,565.0,333.0,1.1,,,17.2,,,0.8,,
Colina,2025-10-06 10:00:00,,,0.18,285.0,,,,,5.4,12.6,18.1,11.5,19.1,11.0,0.0,565.0,437.0,0.9,,,18.2,,,1.0,,
Colina,2025-10-06 11:00:00,,,0.21,49.0,,,,,4.5,13.5,18.1,15.3,13.7,8.2,0.0,565.0,263.0,0.9,,,18.0,,,2.1,,
Colina,2025-10-06 12:00:00,,,0.18,14.0,,,,,3.3,12.0,15.3,17.1,10.3,6.9,0.0,564.0,489.0,0.9,,,19.1,,,1.6,,
Colina,2025-10-06 13:00:00,,,0.15,87.0,,,,,2.0,10.4,12.4,18.0,8.0,5.7,0.0,563.0,369.0,0.9,,,20.1,,,1.7,,
Colina,2025-10-06 14:00:00,,,0.19,85.0,,,,,2.6,12.5,15.2,15.4,6.9,4.7,0.0,562.0,173.0,0.9,,,19.4,,,1.6,,
Colina,2025-10-06 15:00:00,,,0.23,307.0,,,,,2.6,13.5,16.2,16.1,9.8,3.6,0.0,562.0,175.0,1.0,,,18.8,,,1.4,,
Colina,2025-10-06 16:00:00,,,0.28,296.0,,,,,2.3,19.9,22.3,20.5,20.8,3.0,0.0,562.0,105.0,1.3,,,17.3,,,1.4,,
Colina,2025-10-06 17:00:00,,,0.31,293.0,,,,,1.1,21.7,22.8,17.7,19.8,6.7,0.0,563.0,24.0,1.4,,,16.6,,,1.4,,
Colina,2025-10-06 18:00:00,,,0.43,265.0,,,,,1.4,25.3,26.8,13.2,30.4,15.8,0.0,563.0,0.0,1.4,,,15.6,,,0.4,,
Colina,2025-10-06 19:00:00,,,0.39,180.0,,,,,1.2,24.1,25.3,7.3,41.1,21.8,0.0,564.0,0.0,1.2,,,15.0,,,0.5,,
Colina,2025-10-06 20:00:00,,,0.29,151.0,,,,,3.7,21.3,25.0,6.7,33.0,17.0,0.0,564.0,0.0,1.0,,,14.5,,,0.8,,
Colina,2025-10-06 21:00:00,,,0.31,332.0,,,,,3.4,21.2,24.7,5.3,23.3,14.6,0.0,565.0,0.0,1.0,,,13.9,,,0.9,,
Colina,2025-10-06 22:00:00,,,0.31,355.0,,,,,3.2,22.6,25.9,3.0,21.3,12.3,0.0,565.0,0.0,1.1,,,13.9,,,1.0,,
Colina,2025-10-06 23:00:00,,,0.3,346.0,,,,,5.6,23.9,29.5,1.3,18.5,9.3,0.0,565.0,0.0,1.0,,,13.5,,,0.7,,
Colina,2025-10-07 00:00:00,,,0.32,58.0,,,,,3.3,20.3,23.6,4.3,15.3,7.6,0.0,564.0,0.0,0.9,,,13.7,,,0.8,,
Colina,2025-10-07 01:00:00,,,0.24,91.0,,,,,2.1,13.8,15.9,8.2,12.1,9.4,1.5,564.0,0.0,0.8,,,12.9,,,1.1,,
Colina,2025-10-07 02:00:00,,,0.21,221.0,,,,,1.1,9.1,10.3,9.3,10.5,8.4,1.2,564.0,0.0,0.8,,,11.4,,,0.7,,
Colina,2025-10-07 03:00:00,,,0.2,332.0,,,,,0.7,8.7,9.5,9.2,13.5,8.2,0.4,564.0,0.0,0.9,,,10.3,,,0.8,,
Colina,2025-10-07 04:00:00,,,0.22,345.0,,,,,1.4,12.1,13.6,9.7,10.7,6.6,0.1,564.0,0.0,0.8,,,10.3,,,1.0,,
Colina,2025-10-07 05:00:00,,,0.3,28.0,,,,,3.3,18.5,21.8,5.1,8.4,5.3,0.0,564.0,1.0,0.8,,,10.2,,,1.0,,
Colina,2025-10-07 06:00:00,,,0.41,316.0,,,,,7.5,22.3,29.9,2.6,7.8,7.8,0.0,564.0,27.0,0.8,,,10.5,,,0.5,,
Colina,2025-10-07 07:00:00,,,0.61,310.0,,,,,17.5,24.0,41.6,3.2,7.0,7.0,0.0,565.0,150.0,0.9,,,12.1,,,0.5,,
Colina,2025-10-07 08:00:00,,,0.58,344.0,,,,,20.2,23.1,43.4,,14.0,9.9,0.0,565.0,314.0,1.0,,,14.0,,,1.0,,
Colina,2025-10-07 09:00:00,,,0.42,347.0,,,,,11.3,20.1,31.4,,12.4,8.1,0.0,565.0,275.0,0.9,,,15.9,,,0.8,,
Colina,2025-10-07 10:00:00,,,0.33,83.0,,,,,5.8,14.3,20.1,12.9,14.7,6.6,0.0,565.0,351.0,0.9,,,16.6,,,1.7,,
Colina,2025-10-07 11:00:00,,,0.29,136.0,,,,,3.9,12.1,16.1,13.6,15.0,5.8,0.0,564.0,370.0,0.9,,,18.0,,,1.4,,
Colina,2025-10-07 12:00:00,,,0.31,127.0,,,,,3.5,11.6,15.2,13.0,11.8,4.6,0.0,564.0,499.0,0.9,,,18.9,,,2.0,,
Colina,2025-10-07 13:00:00,,,0.28,150.0,,,,,3.2,11.1,14.4,12.8,10.0,4.1,0.0,563.0,440.0,0.9,,,19.4,,,1.6,,
